Date,Price,Open,High,Low,index,Change %
9/20/2022,1663.11,1675.47,1679.34,1659.6,321,-0.76%
9/21/2022,1673.74,1663.67,1688.15,1654.15,320,0.64%
9/22/2022,1670.53,1675.06,1685.49,1655.53,319,-0.19%
9/23/2022,1643.09,1671.55,1676.59,1639.59,318,-1.64%
9/26/2022,1621.57,1645.4,1650.02,1620.8,317,-1.31%
9/27/2022,1628.8,1621.99,1642.94,1621.77,316,0.45%
9/28/2022,1659.44,1629.26,1663.17,1614.35,315,1.88%
9/29/2022,1660.29,1659.88,1665.12,1641.05,314,0.05%
9/30/2022,1659.67,1661.13,1675.57,1658.93,313,-0.04%
10/3/2022,1699.22,1661.3,1701.8,1659.1,312,2.38%
10/4/2022,1726.24,1699.4,1729.73,1694.73,311,1.59%
10/5/2022,1715.81,1726.42,1728.1,1700.15,310,-0.60%
10/6/2022,1710.85,1716.06,1726.09,1706.53,309,-0.29%
10/7/2022,1694.52,1711.1,1715.4,1690.35,308,-0.95%
10/10/2022,1667.96,1696.8,1700.33,1665.3,307,-1.57%
10/11/2022,1665.31,1668.4,1684.44,1660.45,306,-0.16%
10/12/2022,1672.51,1666.49,1678.9,1660.95,305,0.43%
10/13/2022,1665.8,1673.3,1682.84,1642.25,304,-0.40%
10/14/2022,1641.76,1665.9,1672.02,1639.9,303,-1.44%
10/17/2022,1649.94,1644.09,1668.69,1643.69,302,0.50%
10/18/2022,1651.83,1650.49,1661.27,1645.61,301,0.11%
10/19/2022,1628.49,1651.99,1654.9,1627.25,300,-1.41%
10/20/2022,1627.66,1629.93,1645.83,1621.93,299,-0.05%
10/21/2022,1656.66,1628.1,1659.08,1617.21,298,1.78%
10/24/2022,1648.6,1658.19,1670.55,1643.64,297,-0.49%
10/25/2022,1652.52,1649.7,1662.89,1637.82,296,0.24%
10/26/2022,1664.49,1653.21,1675.12,1649.15,295,0.72%
10/27/2022,1662.94,1664.5,1671.09,1654.81,294,-0.09%
10/28/2022,1641.76,1663.3,1667.44,1637.39,293,-1.27%
10/31/2022,1633.12,1643.69,1645.8,1631.77,292,-0.53%
11/1/2022,1647.5,1633.4,1657.13,1630.93,291,0.88%
11/2/2022,1634.89,1647.77,1669.6,1634.4,290,-0.77%
11/3/2022,1629.15,1635.8,1641.32,1616.18,289,-0.35%
11/4/2022,1680.27,1629.4,1682.17,1628.23,288,3.14%
11/7/2022,1674.68,1681.3,1682.08,1666.44,287,-0.33%
11/8/2022,1712.52,1674.75,1717.31,1664.32,286,2.26%
11/9/2022,1706.32,1712.6,1722.94,1701.79,285,-0.36%
11/10/2022,1754.86,1706.42,1757.52,1703.32,284,2.84%
11/11/2022,1770.69,1754.92,1773.17,1746.85,283,0.90%
11/14/2022,1771.8,1771.42,1775.36,1752.9,282,0.06%
11/15/2022,1778.25,1771.88,1786.68,1766.56,281,0.36%
11/16/2022,1773.77,1778.34,1785.49,1769.82,280,-0.25%
11/17/2022,1760.87,1773.82,1775.2,1754.13,279,-0.73%
11/18/2022,1749.74,1760.74,1767.98,1747.04,278,-0.63%
11/21/2022,1737.81,1750.82,1753.52,1732.03,277,-0.68%
11/22/2022,1740.24,1738.48,1749.98,1736.61,276,0.14%
11/23/2022,1749.28,1740.3,1753.54,1728.25,275,0.52%
11/24/2022,1754.96,1749.53,1759.08,1749.03,274,0.32%
11/25/2022,1756.14,1756.48,1761.58,1745.46,273,0.07%
11/28/2022,1740.75,1755,1764.08,1739.14,272,-0.88%
11/29/2022,1749.73,1740.82,1759.33,1738.98,271,0.52%
11/30/2022,1768.45,1749.82,1770.39,1744.41,270,1.07%
12/1/2022,1802.89,1768.54,1804.32,1767.36,269,1.95%
12/2/2022,1797.82,1803.15,1804.93,1778.26,268,-0.28%
12/5/2022,1768.39,1797.92,1810.33,1765.32,267,-1.64%
12/6/2022,1770.91,1768.67,1781.46,1765.72,266,0.14%
12/7/2022,1786.22,1771.14,1790.92,1768.32,265,0.86%
12/8/2022,1789.23,1786.29,1795.18,1780.96,264,0.17%
12/9/2022,1796.63,1789.3,1806.45,1787.96,263,0.41%
12/12/2022,1781.15,1797.35,1798,1777.22,262,-0.86%
12/13/2022,1810.29,1781.21,1824.87,1779.81,261,1.64%
12/14/2022,1807.27,1810.49,1814.19,1796.07,260,-0.17%
12/15/2022,1776.66,1807.4,1809.09,1772,259,-1.69%
12/16/2022,1792.34,1776.72,1794.69,1773.89,258,0.88%
12/19/2022,1787.44,1793.13,1799.1,1783.48,257,-0.27%
12/20/2022,1817.41,1787.49,1821.6,1784.21,256,1.68%
12/21/2022,1814.13,1818.06,1824.39,1811.24,255,-0.18%
12/22/2022,1792.57,1814.2,1821.1,1784.11,254,-1.19%
12/23/2022,1797.91,1792.65,1803.6,1789.62,253,0.30%
12/26/2022,1797.61,1798.57,1798.78,1798.04,252,-0.02%
12/27/2022,1813.93,1796.67,1833.39,1796.2,251,0.91%
12/28/2022,1804.09,1814,1815.18,1796.56,250,-0.54%
12/29/2022,1814.89,1804.16,1820.52,1802.02,249,0.60%
12/30/2022,1824.4,1815.14,1826.73,1809.84,248,0.52%
1/2/2023,1823.69,1823.85,1823.94,1823.85,247,-0.04%
1/3/2023,1839.49,1826.14,1850.69,1824.42,246,0.87%
1/4/2023,1854.09,1839.51,1865.49,1835.92,245,0.79%
1/5/2023,1833.19,1854.19,1859.36,1824.68,244,-1.13%
1/6/2023,1865.71,1833.27,1870.37,1830.53,243,1.77%
1/9/2023,1871.59,1865.45,1881.8,1864.59,242,0.32%
1/10/2023,1877.27,1871.66,1881.04,1867.37,241,0.30%
1/11/2023,1876.38,1877.3,1887.09,1866.75,240,-0.05%
1/12/2023,1896.86,1876.43,1901.88,1873.64,239,1.09%
1/13/2023,1920.21,1897.03,1922.24,1891.8,238,1.23%
1/16/2023,1918,1920.39,1929.24,1910.74,237,-0.12%
1/17/2023,1908.39,1917.81,1919.83,1903.51,236,-0.50%
1/18/2023,1903.76,1908.46,1926.3,1896.56,235,-0.24%
1/19/2023,1931.39,1903.83,1935.4,1900.48,234,1.45%
1/20/2023,1926.57,1931.48,1937.72,1920.58,233,-0.25%
1/23/2023,1931.3,1926.2,1935.69,1911.44,232,0.25%
1/24/2023,1937.45,1931.35,1942.93,1916.82,231,0.32%
1/25/2023,1945.93,1937.54,1948.12,1919.88,230,0.44%
1/26/2023,1928.99,1946.09,1949.27,1918.74,229,-0.87%
1/27/2023,1927.34,1929.4,1935.15,1916.65,228,-0.09%
1/30/2023,1922.52,1928.4,1934.61,1920.58,227,-0.25%
1/31/2023,1927.88,1922.82,1931.15,1900.74,226,0.28%
2/1/2023,1950.42,1927.92,1954.63,1920.56,225,1.17%
2/2/2023,1912.37,1950.54,1959.77,1911.33,224,-1.95%
2/3/2023,1865.53,1912.57,1918.72,1861.41,223,-2.45%
2/6/2023,1867.36,1865.17,1881.54,1860.39,222,0.10%
2/7/2023,1873.81,1867.39,1884.45,1864.94,221,0.35%
2/8/2023,1875.59,1874.05,1886.28,1867.4,220,0.09%
2/9/2023,1861.39,1875.64,1890.69,1858.89,219,-0.76%
2/10/2023,1864.67,1861.68,1872.31,1852.69,218,0.18%
2/13/2023,1853.39,1865.69,1866.83,1850.42,217,-0.60%
2/14/2023,1854.29,1853.67,1871.03,1843.2,216,0.05%
2/15/2023,1836.19,1854.35,1860.18,1830.2,215,-0.98%
2/16/2023,1837.44,1836.56,1845.45,1827.18,214,0.07%
2/17/2023,1841.59,1837.52,1843.77,1818.34,213,0.23%
2/20/2023,1841.14,1842.73,1847.86,1837.09,212,-0.02%
2/21/2023,1834.32,1841.71,1844.44,1829.7,211,-0.37%
2/22/2023,1825.04,1834.71,1846.26,1823.05,210,-0.51%
2/23/2023,1822.64,1825.12,1834.43,1817.55,209,-0.13%
2/24/2023,1810.81,1822.74,1827.98,1808.91,208,-0.65%
2/27/2023,1817.31,1812.01,1820.22,1806.68,207,0.36%
2/28/2023,1827.15,1817.38,1831.27,1804.65,206,0.54%
3/1/2023,1836.81,1827.24,1845.05,1823.05,205,0.53%
3/2/2023,1836,1837.2,1838.94,1829.44,204,-0.04%
3/3/2023,1854.97,1836.1,1856.47,1834.51,203,1.03%
3/6/2023,1846.85,1855.35,1858.84,1845.08,202,-0.44%
3/7/2023,1813.52,1846.92,1852.26,1812.72,201,-1.80%
3/8/2023,1813.59,1813.61,1824.38,1809.4,200,0.00%
3/9/2023,1830.89,1813.65,1835.56,1811.84,199,0.95%
3/10/2023,1867.83,1830.96,1870.28,1827.71,198,2.02%
3/13/2023,1913.23,1869.01,1914.79,1869.01,197,2.43%
3/14/2023,1902.12,1913.19,1914.52,1895.17,196,-0.58%
3/15/2023,1918.1,1903.91,1937.46,1885.78,195,0.84%
3/16/2023,1919.12,1920.54,1934.12,1907.55,194,0.05%
3/17/2023,1987.93,1920,1989.8,1918.33,193,3.59%
3/20/2023,1978.71,1987.59,2010.19,1965.77,192,-0.46%
3/21/2023,1940.15,1979.17,1985.3,1935.41,191,-1.95%
3/22/2023,1969.58,1940.44,1978.93,1934.33,190,1.52%
3/23/2023,1993.5,1967.91,2003.43,1964.39,189,1.21%
3/24/2023,1977.22,1993.99,2003.19,1975.18,188,-0.82%
3/27/2023,1956.56,1977.66,1979.89,1943.68,187,-1.04%
3/28/2023,1973.69,1957.23,1975.45,1948.66,186,0.88%
3/29/2023,1964.04,1972.82,1974.64,1958.62,185,-0.49%
3/30/2023,1980.25,1962.58,1984.4,1955.44,184,0.83%
3/31/2023,1967.9,1978.62,1987.84,1966.89,183,-0.62%
4/3/2023,1984.11,1970.84,1990.64,1949.82,182,0.82%
4/4/2023,2019.97,1984.59,2025.19,1977.01,181,1.81%
4/5/2023,2020.35,2020.44,2032.2,2009.99,180,0.02%
4/6/2023,2008.02,2020.13,2021.63,2000.88,179,-0.61%
4/10/2023,1989.65,2008.3,2011.17,1981.59,178,-0.91%
4/11/2023,2003.14,1990.36,2007.58,1988.72,177,0.68%
4/12/2023,2014.67,2003.67,2028.4,2001.18,176,0.58%
4/13/2023,2039.73,2014,2048.84,2012.45,175,1.24%
4/14/2023,2003.04,2040.4,2047.6,1992.41,174,-1.80%
4/17/2023,1994.77,2001.85,2015.13,1981.34,173,-0.41%
4/18/2023,2004.93,1995.19,2011.98,1991.33,172,0.51%
4/19/2023,1993.26,2007.49,2008.33,1969.28,171,-0.58%
4/20/2023,2004.34,1993.58,2012.74,1990.49,170,0.56%
4/21/2023,1982.89,2004.29,2005.75,1971.65,169,-1.07%
4/24/2023,1988.88,1981.34,1990.97,1974.19,168,0.30%
4/25/2023,1997.87,1991.45,2003.9,1976.14,167,0.45%
4/26/2023,1989.48,2000.63,2009.51,1983.43,166,-0.42%
4/27/2023,1987.87,1987.58,2003.45,1973.8,165,-0.08%
4/28/2023,1989.65,1986.75,1995.13,1976.08,164,0.09%
5/1/2023,1982.05,1991.34,2006.05,1977.05,163,-0.38%
5/2/2023,2016.28,1982.81,2019.54,1978.38,162,1.73%
5/3/2023,2051.11,2036.86,2080.72,2030.34,161,1.73%
5/4/2023,2051.11,2036.86,2073.29,2030.34,160,0.00%
5/5/2023,2016.54,2051.73,2053.13,1999.3,159,-1.69%
5/8/2023,2021.39,2015.95,2029.63,2014.1,158,0.24%
5/9/2023,2034.17,2022.24,2037.7,2019.5,157,0.63%
5/10/2023,2029.51,2034.19,2048.22,2021.57,156,-0.23%
5/11/2023,2015.55,2030.56,2041.44,2011.19,155,-0.69%
5/12/2023,2011.15,2015.19,2022.56,2001.05,154,-0.22%
5/15/2023,2018.41,2011.72,2022.2,2007.28,153,0.36%
5/16/2023,1988.6,2015.9,2018.94,1985.47,152,-1.48%
5/17/2023,1981.72,1988.94,1993.13,1974.8,151,-0.35%
5/18/2023,1958.05,1981.52,1986.12,1951.97,150,-1.19%
5/19/2023,1976.56,1957.4,1984.09,1954.05,149,0.94%
5/22/2023,1969.43,1977.8,1982.66,1968.4,148,-0.36%
5/23/2023,1974.73,1971.99,1977.8,1954.29,147,0.27%
5/24/2023,1957.01,1975.19,1985.3,1956.51,146,-0.90%
5/25/2023,1940.34,1958.13,1964.95,1938.86,145,-0.85%
5/26/2023,1946.33,1940.69,1957.4,1936.84,144,0.31%
5/29/2023,1942.84,1944.09,1949.75,1940.3,143,-0.18%
5/30/2023,1959.14,1944.19,1963.63,1932.08,142,0.84%
5/31/2023,1962.3,1959.3,1975.34,1953.67,141,0.16%
6/1/2023,1977.88,1962.8,1983.27,1953.43,140,0.79%
6/2/2023,1947.63,1978.14,1983.52,1947.67,139,-1.53%
6/5/2023,1961.45,1947.59,1964.13,1938.14,138,0.71%
6/6/2023,1962.85,1962.11,1966.85,1954,137,0.07%
6/7/2023,1939.63,1963.59,1970.26,1939.8,136,-1.18%
6/8/2023,1967.76,1940.59,1970.5,1939.81,135,1.45%
6/9/2023,1960.6,1968.1,1973.09,1956.73,134,-0.36%
6/12/2023,1956.92,1960.25,1967.55,1948.8,133,-0.19%
6/13/2023,1943.33,1957.69,1970.74,1939.99,132,-0.69%
6/14/2023,1942.99,1943.49,1960.41,1939.73,131,-0.02%
6/15/2023,1957.65,1943.44,1960.34,1925.3,130,0.75%
6/16/2023,1957.36,1957.68,1968,1953.42,129,-0.01%
6/19/2023,1950.12,1957.99,1958.93,1947.8,128,-0.37%
6/20/2023,1935.91,1950.9,1956.87,1929.77,127,-0.73%
6/21/2023,1932.26,1935.42,1939.55,1919.34,126,-0.19%
6/22/2023,1913.52,1932.09,1935,1912.34,125,-0.97%
6/23/2023,1921.36,1913.8,1937.1,1910.24,124,0.41%
6/26/2023,1922.85,1924.3,1933.48,1921.59,123,0.08%
6/27/2023,1913.35,1923.21,1930.85,1911.19,122,-0.49%
6/28/2023,1907.42,1913.59,1917.24,1902.84,121,-0.31%
6/29/2023,1908.15,1908.8,1913.15,1893.01,120,0.04%
6/30/2023,1919.57,1908.53,1922.9,1900.56,119,0.60%
7/3/2023,1921.43,1919.4,1931.09,1910.1,118,0.10%
7/4/2023,1925.09,1921.78,1930.84,1919.9,117,0.19%
7/5/2023,1917.32,1925.9,1935.17,1914.48,116,-0.40%
7/6/2023,1910.8,1916.05,1927.69,1902.68,115,-0.34%
7/7/2023,1924.28,1911.07,1934.92,1909.56,114,0.71%
7/10/2023,1924.99,1925.19,1928.31,1912.68,113,0.04%
7/11/2023,1931.99,1925.4,1938.69,1924.4,112,0.36%
7/12/2023,1957.09,1932.59,1959.82,1932.18,111,1.30%
7/13/2023,1960.19,1957.44,1963.69,1952.71,110,0.16%
7/14/2023,1954.93,1961.58,1963.81,1951,109,-0.27%
7/17/2023,1954.74,1954.9,1959.91,1945.82,108,-0.01%
7/18/2023,1978.71,1954.59,1984.39,1954.44,107,1.23%
7/19/2023,1976.74,1978.97,1981.05,1969.75,106,-0.10%
7/20/2023,1969.62,1976.8,1987.59,1965.4,105,-0.36%
7/21/2023,1960.23,1969.99,1973.89,1956.82,104,-0.48%
7/24/2023,1954.51,1962.09,1967.97,1953.42,103,-0.29%
7/25/2023,1964.58,1955.2,1966.03,1953.21,102,0.52%
7/26/2023,1972.1,1964.99,1978.31,1961.99,101,0.38%
7/27/2023,1944.99,1972.08,1982.24,1942.61,100,-1.38%
7/28/2023,1959.2,1944.27,1963.71,1944.27,99,0.73%
7/31/2023,1964.19,1959.49,1972.44,1951,98,0.25%
8/1/2023,1944.08,1965.1,1966.24,1941.2,97,-1.02%
8/2/2023,1933.56,1945.74,1955.4,1933,96,-0.54%
8/3/2023,1933.74,1934.66,1939.03,1929.55,95,0.01%
8/4/2023,1941.62,1934.12,1947.19,1929.75,94,0.41%
8/7/2023,1936.39,1942.59,1946.81,1931.53,93,-0.27%
8/8/2023,1924.82,1936.76,1938.15,1922.5,92,-0.60%
8/9/2023,1914.59,1925.16,1932.48,1914.05,91,-0.53%
8/10/2023,1912.06,1914.94,1930.11,1911.73,90,-0.13%
8/11/2023,1913.32,1912.65,1921.15,1910.94,89,0.07%
8/14/2023,1907.9,1913.67,1916.55,1902.2,88,-0.28%
8/15/2023,1901.56,1907.4,1912.19,1896.15,87,-0.33%
8/16/2023,1891.76,1901.59,1907.9,1891.3,86,-0.52%
8/17/2023,1888.89,1892.2,1903.9,1884.5,85,-0.15%
8/18/2023,1888.19,1889.49,1897.44,1886.2,84,-0.04%
8/21/2023,1893.94,1889.4,1899.05,1884.5,83,0.30%
8/22/2023,1897,1895.09,1905.05,1888.6,82,0.16%
8/23/2023,1914.31,1897.8,1920.94,1897.23,81,0.91%
8/24/2023,1916.6,1914.15,1923.94,1911.35,80,0.12%
8/25/2023,1914.53,1917.8,1923.09,1903.4,79,-0.11%
8/28/2023,1919.66,1916.09,1926.19,1912.83,78,0.27%
8/29/2023,1937.12,1920.23,1938.41,1914,77,0.91%
8/30/2023,1942.24,1937.48,1949.04,1934.94,76,0.26%
8/31/2023,1939.74,1942.61,1948.19,1938.86,75,-0.13%
9/1/2023,1938.8,1940.19,1953.44,1934.59,74,-0.05%
9/4/2023,1938.19,1940.49,1946.42,1936.15,73,-0.03%
9/5/2023,1925.81,1938.59,1939.13,1925.22,72,-0.64%
9/6/2023,1916.28,1926.16,1929.8,1914.8,71,-0.50%
9/7/2023,1919.19,1916.86,1923.67,1916.1,70,0.15%
9/8/2023,1917.81,1919.57,1930.19,1917.36,69,-0.07%
9/11/2023,1921.66,1919.16,1930.9,1916.9,68,0.20%
9/12/2023,1913.26,1922.9,1925.05,1907.15,67,-0.44%
9/13/2023,1906.3,1913.55,1916.3,1905.5,66,-0.36%
9/14/2023,1910.32,1906.68,1912.99,1900.95,65,0.21%
9/15/2023,1923.57,1910.9,1930.84,1909.74,64,0.69%
9/18/2023,1933.14,1924.19,1934.61,1922.15,63,0.50%
9/19/2023,1930.94,1933.68,1937.94,1929.71,62,-0.11%
9/20/2023,1929.68,1931.69,1947.8,1927.9,61,-0.07%
9/21/2023,1919.57,1930.99,1931.74,1913.4,60,-0.52%
9/22/2023,1924.99,1920.08,1929.65,1919.58,59,0.28%
9/25/2023,1915.66,1925.24,1927.26,1915,58,-0.48%
9/26/2023,1900.49,1916.03,1916.89,1899.17,57,-0.79%
9/27/2023,1874.7,1900.69,1903.95,1872.47,56,-1.36%
9/28/2023,1864.56,1875.73,1880.15,1857.76,55,-0.54%
9/29/2023,1848.31,1865.43,1880.24,1846.34,54,-0.87%
10/2/2023,1827.4,1848.13,1849.06,1826.6,53,-1.13%
10/3/2023,1822.81,1827.96,1833.36,1814.7,52,-0.25%
10/4/2023,1821.08,1824.3,1831.05,1816.15,51,-0.10%
10/5/2023,1820.01,1820.49,1829.3,1812.7,50,-0.06%
10/6/2023,1832.26,1820.4,1834.97,1810.1,49,0.67%
10/9/2023,1860.88,1832.74,1864.15,1832.63,48,1.56%
10/10/2023,1860.09,1861.27,1865.65,1852.65,47,-0.04%
10/11/2023,1873.61,1859.99,1877.22,1858.6,46,0.73%
10/12/2023,1868.65,1874.1,1885.3,1866.92,45,-0.26%
10/13/2023,1931.7,1869.02,1933.76,1868.94,44,3.37%
10/16/2023,1919.44,1929.3,1931.8,1907.65,43,-0.63%
10/17/2023,1922.46,1920.14,1931.56,1911.85,42,0.16%
10/18/2023,1947.69,1923.7,1962.74,1923.05,41,1.31%
10/19/2023,1973.7,1947.99,1977.86,1945.18,40,1.34%
10/20/2023,1981.04,1974.31,1997.27,1971.93,39,0.37%
10/23/2023,1972.59,1972.9,1983.4,1964.36,38,-0.43%
10/24/2023,1970.11,1972.97,1980.99,1953.5,37,-0.13%
10/25/2023,1979.62,1971.36,1987.19,1963.34,36,0.48%
10/26/2023,1984.82,1979.97,1994.05,1971.6,35,0.26%
10/27/2023,2005.78,1985.17,2009.48,1976.35,34,1.06%
10/30/2023,1995.88,2004.8,2007.37,1990.5,33,-0.49%
10/31/2023,1982.7,1996,2007.8,1978.9,32,-0.66%
11/1/2023,1982.15,1983.01,1992.09,1969.9,31,-0.03%
11/2/2023,1985.51,1983.53,1991.49,1978.9,30,0.17%
11/3/2023,1992.27,1985.69,2004.06,1983.26,29,0.34%
11/6/2023,1977.68,1992.3,1993.3,1977.52,28,-0.73%
11/7/2023,1968.4,1978.19,1978.75,1956.2,27,-0.47%
11/8/2023,1949.79,1968.84,1971.12,1947.48,26,-0.95%
11/9/2023,1958.19,1950.09,1965.69,1944.3,25,0.43%
11/10/2023,1936.79,1958.4,1960.93,1933.18,24,-1.09%
11/13/2023,1945.89,1937.05,1949.27,1931.73,23,0.47%
11/14/2023,1962.67,1946.19,1970.84,1943.4,22,0.86%
11/15/2023,1959.09,1963.05,1975.59,1955.41,21,-0.18%
11/16/2023,1980.85,1959.44,1988.03,1956.49,20,1.11%
11/17/2023,1980.01,1981.21,1993.94,1978.59,19,-0.04%
11/20/2023,1977.19,1980.39,1985.26,1965.2,18,-0.14%
11/21/2023,1998.37,1977.49,2007.52,1977.34,17,1.07%
11/22/2023,1989.72,1998.69,2006.9,1986.89,16,-0.43%
